DATE,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyDewPointTemperature,HourlyRelativeHumidity,HourlyPrecipitation,HourlySeaLevelPressure,HourlyStationPressure,HourlyWindSpeed,HourlyWindDirection,Hour,Month,Season
2022-04-09 19:53:00,77.0,55.0,35.0,22.0,0.0,29.77,29.12,16.0,150.0,19,4,Spring
2022-04-09 20:53:00,75.0,55.0,37.0,25.0,0.0,29.78,29.13,16.0,160.0,20,4,Spring
2022-04-09 21:53:00,73.0,55.0,38.0,28.0,0.0,29.78,29.13,17.0,160.0,21,4,Spring
2022-04-09 22:53:00,72.0,54.0,36.0,27.0,0.0,29.78,29.13,21.0,160.0,22,4,Spring
2022-04-09 23:53:00,69.0,53.0,37.0,31.0,0.0,29.77,29.13,16.0,160.0,23,4,Spring
2022-04-09 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-10 00:53:00,68.0,53.0,39.0,35.0,0.0,29.75,29.11,20.0,160.0,0,4,Spring
2022-04-10 01:53:00,66.0,53.0,40.0,39.0,0.0,29.75,29.1,17.0,160.0,1,4,Spring
2022-04-10 02:53:00,65.0,53.0,42.0,43.0,0.0,29.73,29.08,18.0,170.0,2,4,Spring
2022-04-10 03:53:00,63.0,54.0,45.0,52.0,0.0,29.72,29.08,14.0,150.0,3,4,Spring
2022-04-10 04:53:00,62.0,55.0,50.0,65.0,0.0,29.71,29.06,14.0,150.0,4,4,Spring
2022-04-10 05:53:00,62.0,57.0,53.0,73.0,0.0,29.71,29.06,14.0,150.0,5,4,Spring
2022-04-10 06:53:00,63.0,58.0,55.0,75.0,0.0,29.71,29.06,20.0,150.0,6,4,Spring
2022-04-10 07:53:00,65.0,60.0,56.0,73.0,0.0,29.71,29.07,20.0,170.0,7,4,Spring
2022-04-10 08:53:00,70.0,62.0,57.0,64.0,0.0,29.71,29.06,24.0,160.0,8,4,Spring
2022-04-10 09:53:00,72.0,63.0,57.0,59.0,0.0,29.7,29.06,24.0,180.0,9,4,Spring
2022-04-10 10:53:00,76.0,65.0,58.0,54.0,0.0,29.69,29.05,20.0,180.0,10,4,Spring
2022-04-10 11:53:00,78.0,66.0,58.0,50.0,0.0,29.68,29.03,21.0,170.0,11,4,Spring
2022-04-10 12:53:00,81.0,67.0,59.0,47.0,0.0,29.66,29.02,21.0,150.0,12,4,Spring
2022-04-10 13:53:00,81.0,67.0,59.0,47.0,0.0,29.64,29.0,18.0,170.0,13,4,Spring
2022-04-10 14:53:00,80.0,67.0,59.0,49.0,0.0,29.66,29.01,18.0,170.0,14,4,Spring
2022-04-10 15:53:00,81.0,68.0,60.0,49.0,0.0,29.64,28.99,17.0,160.0,15,4,Spring
2022-04-10 16:53:00,81.0,68.0,61.0,51.0,0.0,29.63,28.98,23.0,150.0,16,4,Spring
2022-04-10 17:53:00,79.0,68.0,61.0,54.0,0.0,29.59,28.94,23.0,150.0,17,4,Spring
2022-04-10 18:53:00,76.0,67.0,61.0,60.0,0.0,29.62,28.98,21.0,150.0,18,4,Spring
2022-04-10 19:53:00,74.0,66.0,61.0,64.0,0.0,29.64,28.99,22.0,160.0,19,4,Spring
2022-04-10 20:53:00,73.0,66.0,61.0,66.0,0.0,29.66,29.01,22.0,160.0,20,4,Spring
2022-04-10 21:53:00,72.0,65.0,61.0,68.0,0.0,29.67,29.03,22.0,160.0,21,4,Spring
2022-04-10 22:51:00,72.0,65.0,61.0,69.0,0.0,29.624000000000002,29.03,22.0,160.0,22,4,Spring
2022-04-10 22:53:00,71.0,65.0,61.0,71.0,0.0,29.67,29.02,21.0,160.0,22,4,Spring
2022-04-10 23:53:00,71.0,65.0,62.0,73.0,0.0,29.66,29.02,21.0,160.0,23,4,Spring
2022-04-10 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-11 00:53:00,72.0,66.0,63.0,73.0,0.0,29.67,29.03,22.0,160.0,0,4,Spring
2022-04-11 01:53:00,72.0,66.0,63.0,73.0,0.0,29.66,29.02,16.0,170.0,1,4,Spring
2022-04-11 02:53:00,72.0,67.0,64.0,76.0,0.0,29.66,29.02,16.0,160.0,2,4,Spring
2022-04-11 03:53:00,71.0,67.0,64.0,79.0,0.0,29.66,29.02,15.0,160.0,3,4,Spring
2022-04-11 04:53:00,71.0,66.0,63.0,76.0,0.0,29.66,29.02,16.0,160.0,4,4,Spring
2022-04-11 05:53:00,71.0,66.0,63.0,76.0,0.0,29.66,29.02,14.0,160.0,5,4,Spring
2022-04-11 06:53:00,71.0,66.0,63.0,76.0,0.0,29.68,29.04,17.0,170.0,6,4,Spring
2022-04-11 07:34:00,73.0,67.0,63.0,71.0,0.0,29.732,29.04,15.0,170.0,7,4,Spring
2022-04-11 07:53:00,74.0,67.0,63.0,69.0,0.0,29.68,29.04,13.0,170.0,7,4,Spring
2022-04-11 08:53:00,76.0,68.0,63.0,64.0,0.0,29.73,29.09,14.0,166.0,8,4,Spring
2022-04-11 09:06:00,74.0,67.0,63.0,69.0,0.0,29.874000000000002,29.08,16.0,190.0,9,4,Spring
2022-04-11 09:21:00,74.0,67.0,63.0,69.0,0.0,29.894,29.08,11.0,180.0,9,4,Spring
2022-04-11 09:53:00,77.0,69.0,64.0,64.0,0.0,29.73,29.08,13.0,180.0,9,4,Spring
2022-04-11 10:53:00,80.0,70.0,64.0,58.0,0.0,29.72,29.08,14.0,200.0,10,4,Spring
2022-04-11 11:53:00,83.0,70.0,63.0,51.0,0.0,29.71,29.07,18.0,170.0,11,4,Spring
2022-04-11 12:53:00,83.0,71.0,64.0,53.0,0.0,29.72,29.08,11.0,190.0,12,4,Spring
2022-04-11 13:53:00,86.0,71.0,63.0,46.0,0.0,29.7,29.06,15.0,200.0,13,4,Spring
2022-04-11 14:53:00,87.0,72.0,64.0,46.0,0.0,29.66,29.02,14.0,170.0,14,4,Spring
2022-04-11 15:53:00,87.0,72.0,65.0,48.0,0.0,29.65,29.01,14.0,150.0,15,4,Spring
2022-04-11 16:53:00,85.0,71.0,64.0,50.0,0.0,29.65,29.01,22.0,140.0,16,4,Spring
2022-04-11 17:53:00,83.0,71.0,64.0,53.0,0.0,29.65,29.01,17.0,150.0,17,4,Spring
2022-04-11 18:53:00,81.0,70.0,64.0,57.0,0.0,29.67,29.02,20.0,160.0,18,4,Spring
2022-04-11 19:53:00,78.0,69.0,64.0,62.0,0.0,29.68,29.04,16.0,160.0,19,4,Spring
2022-04-11 20:53:00,77.0,69.0,65.0,66.0,0.0,29.7,29.06,14.0,160.0,20,4,Spring
2022-04-11 21:53:00,76.0,69.0,65.0,69.0,0.0,29.72,29.08,13.0,150.0,21,4,Spring
2022-04-11 22:53:00,75.0,69.0,65.0,71.0,0.0,29.72,29.08,11.0,150.0,22,4,Spring
2022-04-11 23:53:00,74.0,69.0,66.0,76.0,0.0,29.71,29.07,14.0,160.0,23,4,Spring
2022-04-11 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-12 00:53:00,73.0,69.0,67.0,81.0,0.0,29.72,29.08,14.0,160.0,0,4,Spring
2022-04-12 01:50:00,73.0,68.0,66.0,78.0,0.0,29.746,29.07,15.0,160.0,1,4,Spring
2022-04-12 01:53:00,74.0,69.0,67.0,79.0,0.0,29.7,29.07,18.0,160.0,1,4,Spring
2022-04-12 02:03:00,74.0,69.0,67.0,79.0,0.0,29.636000000000003,29.06,20.0,160.0,2,4,Spring
2022-04-12 02:53:00,74.0,69.0,67.0,79.0,0.0,29.69,29.06,16.0,150.0,2,4,Spring
2022-04-12 03:18:00,75.0,70.0,67.0,76.0,0.0,29.622000000000003,29.05,20.0,160.0,3,4,Spring
2022-04-12 03:26:00,75.0,69.0,66.0,74.0,0.0,29.692,29.05,17.0,160.0,3,4,Spring
2022-04-12 03:53:00,75.0,69.0,66.0,74.0,0.0,29.69,29.05,14.0,160.0,3,4,Spring
2022-04-12 04:35:00,75.0,69.0,66.0,74.0,0.0,29.691999999999997,29.05,18.0,160.0,4,4,Spring
2022-04-12 04:46:00,75.0,69.0,66.0,74.0,0.0,29.691999999999997,29.04,18.0,160.0,4,4,Spring
2022-04-12 04:53:00,75.0,69.0,66.0,74.0,0.0,29.68,29.04,21.0,160.0,4,4,Spring
2022-04-12 05:53:00,74.0,69.0,67.0,79.0,0.0,29.69,29.05,16.0,160.0,5,4,Spring
2022-04-12 06:11:00,74.0,69.0,67.0,79.0,0.0,29.78,29.06,17.0,150.0,6,4,Spring
2022-04-12 06:53:00,74.0,69.0,67.0,79.0,0.0,29.71,29.07,14.0,160.0,6,4,Spring
2022-04-12 07:53:00,75.0,70.0,67.0,76.0,0.0,29.71,29.07,21.0,150.0,7,4,Spring
2022-04-12 08:53:00,76.0,70.0,67.0,74.0,0.0,29.7,29.06,18.0,150.0,8,4,Spring
2022-04-12 09:53:00,75.0,70.0,67.0,76.0,0.0,29.72,29.07,20.0,160.0,9,4,Spring
2022-04-12 10:53:00,75.0,70.0,67.0,76.0,0.0,29.73,29.09,16.0,170.0,10,4,Spring
2022-04-12 11:12:00,75.0,70.0,67.0,76.0,0.0,29.670000000000005,29.09,17.0,160.0,11,4,Spring
2022-04-12 11:19:00,75.0,70.0,67.0,76.0,0.0,29.7,29.08,18.0,150.0,11,4,Spring
2022-04-12 11:36:00,78.0,71.0,67.0,69.0,0.0,29.746000000000002,29.05,18.0,150.0,11,4,Spring
2022-04-12 11:53:00,79.0,71.0,67.0,67.0,0.0,29.67,29.03,25.0,160.0,11,4,Spring
2022-04-12 12:53:00,80.0,71.0,67.0,64.0,0.0,29.64,29.0,18.0,150.0,12,4,Spring
2022-04-12 13:53:00,81.0,72.0,67.0,62.0,0.0,29.62,28.97,15.0,130.0,13,4,Spring
2022-04-12 14:10:00,80.0,71.0,67.0,64.0,0.0,29.856,28.97,15.0,140.0,14,4,Spring
2022-04-12 14:38:00,82.0,73.0,68.0,63.0,0.0,29.846000000000004,28.96,18.0,130.0,14,4,Spring
2022-04-12 14:53:00,81.0,72.0,68.0,65.0,0.0,29.61,28.97,9.0,140.0,14,4,Spring
2022-04-12 15:53:00,83.0,72.0,67.0,59.0,0.0,29.53,28.89,23.0,140.0,15,4,Spring
2022-04-12 16:40:00,80.0,71.0,67.0,64.0,0.0,29.716,28.93,18.0,150.0,16,4,Spring
2022-04-12 16:53:00,80.0,71.0,67.0,64.0,0.0,29.58,28.94,16.0,150.0,16,4,Spring
2022-04-12 17:01:00,79.0,71.0,67.0,67.0,0.0,29.645999999999997,28.95,18.0,150.0,17,4,Spring
2022-04-12 17:13:00,68.0,63.0,59.0,73.0,0.02,29.9,28.97,14.0,150.0,17,4,Spring
2022-04-12 17:15:00,67.0,63.0,60.0,79.0,0.04,29.874000000000002,28.97,17.0,200.0,17,4,Spring
2022-04-12 17:29:00,65.8,61.0,59.0,81.0,0.13,29.836000000000002,28.98,14.0,290.0,17,4,Spring
2022-04-12 17:53:00,68.0,64.0,61.0,78.0,0.17,29.56,28.91,15.0,40.0,17,4,Spring
2022-04-12 18:01:00,67.0,64.0,62.0,84.0,0.0,30.034,28.94,8.0,150.0,18,4,Spring
2022-04-12 18:21:00,69.0,65.0,62.0,78.0,0.0,29.822000000000003,28.89,15.0,110.0,18,4,Spring
2022-04-12 18:53:00,66.0,62.0,60.0,81.0,0.0,29.54,28.89,7.0,140.0,18,4,Spring
2022-04-12 19:53:00,68.0,61.0,57.0,68.0,0.0,29.58,28.93,14.0,150.0,19,4,Spring
2022-04-12 20:53:00,68.0,60.0,55.0,63.0,0.0,29.58,28.93,9.0,150.0,20,4,Spring
2022-04-12 21:53:00,68.0,61.0,57.0,68.0,0.0,29.57,28.93,10.0,160.0,21,4,Spring
2022-04-12 22:53:00,68.0,63.0,60.0,76.0,0.0,29.58,28.94,13.0,160.0,22,4,Spring
2022-04-12 23:48:00,70.0,66.0,64.0,83.0,0.0,29.785999999999994,28.93,17.0,150.0,23,4,Spring
2022-04-12 23:53:00,71.0,67.0,64.0,79.0,0.0,29.57,28.93,14.0,150.0,23,4,Spring
2022-04-12 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-13 00:53:00,75.0,70.0,68.0,79.0,0.0,29.58,28.94,24.0,160.0,0,4,Spring
2022-04-13 01:53:00,75.0,70.0,68.0,79.0,0.0,29.56,28.92,24.0,160.0,1,4,Spring
2022-04-13 02:14:00,75.0,70.0,68.0,79.0,0.0,29.603999999999996,28.91,20.0,160.0,2,4,Spring
2022-04-13 02:53:00,75.0,70.0,68.0,79.0,0.0,29.54,28.9,18.0,160.0,2,4,Spring
2022-04-13 03:50:00,75.0,70.0,68.0,78.0,0.0,29.603999999999996,28.88,20.0,160.0,3,4,Spring
2022-04-13 03:53:00,75.0,70.0,68.0,79.0,0.0,29.53,28.89,20.0,160.0,3,4,Spring
2022-04-13 04:12:00,75.0,70.0,68.0,79.0,0.0,29.572000000000003,28.89,22.0,160.0,4,4,Spring
2022-04-13 04:25:00,75.0,70.0,68.0,79.0,0.0,29.641999999999996,28.89,22.0,170.0,4,4,Spring
2022-04-13 04:38:00,75.0,70.0,68.0,79.0,0.0,29.572000000000003,28.89,23.0,160.0,4,4,Spring
2022-04-13 04:53:00,75.0,70.0,68.0,79.0,0.0,29.54,28.9,18.0,170.0,4,4,Spring
2022-04-13 05:10:00,75.0,70.0,68.0,79.0,0.0,29.798000000000002,28.93,15.0,180.0,5,4,Spring
2022-04-13 05:53:00,75.0,70.0,67.0,76.0,0.0,29.58,28.94,14.0,180.0,5,4,Spring
2022-04-13 06:17:00,75.0,70.0,67.0,76.0,0.0,29.726,28.93,14.0,170.0,6,4,Spring
2022-04-13 06:51:00,73.0,70.0,68.0,83.0,0.0,29.766,28.95,13.0,170.0,6,4,Spring
2022-04-13 06:53:00,73.0,70.0,68.0,84.0,0.05,29.59,28.95,11.0,170.0,6,4,Spring
2022-04-13 07:08:00,73.0,70.0,68.0,84.0,0.0,29.892000000000003,28.95,14.0,180.0,7,4,Spring
2022-04-13 07:23:00,72.0,69.0,68.0,87.0,0.02,29.782,28.92,14.0,160.0,7,4,Spring
2022-04-13 07:38:00,72.0,69.0,68.0,87.0,0.02,29.684000000000005,28.94,16.0,170.0,7,4,Spring
2022-04-13 07:46:00,72.0,69.0,68.0,87.0,0.02,29.704,28.94,13.0,170.0,7,4,Spring
2022-04-13 07:53:00,72.0,69.0,68.0,87.0,0.02,29.59,28.94,15.0,170.0,7,4,Spring
2022-04-13 08:01:00,72.0,69.0,68.0,87.0,0.004,29.704,28.94,13.0,170.0,8,4,Spring
2022-04-13 08:53:00,77.0,72.0,69.0,77.0,0.0,29.59,28.95,11.0,190.0,8,4,Spring
2022-04-13 09:53:00,81.0,72.0,68.0,65.0,0.0,29.64,28.99,14.0,220.0,9,4,Spring
2022-04-13 10:15:00,78.0,65.0,57.0,48.0,0.0,29.942,29.02,14.0,280.0,10,4,Spring
2022-04-13 10:53:00,76.0,61.0,50.0,40.0,0.0,29.7,29.05,22.0,290.0,10,4,Spring
2022-04-13 11:53:00,75.0,59.0,46.0,36.0,0.0,29.72,29.08,18.0,310.0,11,4,Spring
2022-04-13 12:53:00,76.0,58.0,42.0,30.0,0.0,29.74,29.1,20.0,290.0,12,4,Spring
2022-04-13 13:53:00,76.0,57.0,41.0,29.0,0.0,29.76,29.11,22.0,310.0,13,4,Spring
2022-04-13 14:53:00,77.0,55.0,34.0,21.0,0.0,29.76,29.12,20.0,310.0,14,4,Spring
2022-04-13 15:53:00,77.0,55.0,33.0,20.0,0.0,29.79,29.14,18.0,300.0,15,4,Spring
2022-04-13 16:53:00,76.0,54.0,32.0,20.0,0.0,29.8,29.15,15.0,320.0,16,4,Spring
2022-04-13 17:53:00,73.0,52.0,30.0,20.0,0.0,29.81,29.15,14.0,340.0,17,4,Spring
2022-04-13 18:53:00,69.0,51.0,32.0,25.0,0.0,29.82,29.17,14.0,340.0,18,4,Spring
2022-04-13 19:53:00,66.0,50.0,34.0,30.0,0.0,29.85,29.2,11.0,350.0,19,4,Spring
2022-04-13 20:53:00,64.0,50.0,36.0,35.0,0.0,29.89,29.23,9.0,360.0,20,4,Spring
2022-04-13 21:53:00,64.0,51.0,38.0,38.0,0.0,29.93,29.28,13.0,10.0,21,4,Spring
2022-04-13 22:53:00,61.0,50.0,39.0,44.0,0.0,29.96,29.3,8.0,10.0,22,4,Spring
2022-04-13 23:53:00,60.0,49.0,38.0,44.0,0.0,29.98,29.32,10.0,40.0,23,4,Spring
2022-04-13 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-14 00:53:00,58.0,48.0,38.0,48.0,0.0,29.99,29.33,7.0,50.0,0,4,Spring
2022-04-14 01:53:00,56.0,47.0,36.0,47.0,0.0,29.99,29.33,8.0,60.0,1,4,Spring
2022-04-14 02:53:00,55.0,47.0,38.0,53.0,0.0,29.99,29.33,10.0,60.0,2,4,Spring
2022-04-14 03:53:00,54.0,47.0,39.0,57.0,0.0,30.0,29.34,8.0,60.0,3,4,Spring
2022-04-14 04:53:00,53.0,47.0,40.0,61.0,0.0,30.01,29.35,7.0,50.0,4,4,Spring
2022-04-14 05:53:00,52.0,46.0,40.0,64.0,0.0,30.04,29.38,6.0,70.0,5,4,Spring
2022-04-14 06:53:00,54.0,47.0,39.0,57.0,0.0,30.09,29.42,5.0,70.0,6,4,Spring
2022-04-14 07:53:00,57.0,48.0,38.0,49.0,0.0,30.11,29.45,10.0,100.0,7,4,Spring
2022-04-14 08:53:00,61.0,49.0,36.0,39.0,0.0,30.13,29.46,9.0,80.0,8,4,Spring
2022-04-14 09:53:00,65.0,51.0,37.0,36.0,0.0,30.14,29.47,7.0,110.0,9,4,Spring
2022-04-14 10:53:00,69.0,50.0,28.0,22.0,0.0,30.12,29.46,13.0,100.0,10,4,Spring
2022-04-14 11:53:00,71.0,53.0,35.0,27.0,0.0,30.1,29.43,14.0,120.0,11,4,Spring
2022-04-14 12:53:00,72.0,54.0,37.0,28.0,0.0,30.06,29.4,8.0,100.0,12,4,Spring
2022-04-14 13:53:00,73.0,54.0,36.0,26.0,0.0,30.03,29.37,3.0,216.0,13,4,Spring
2022-04-14 14:53:00,75.0,55.0,36.0,24.0,0.0,30.0,29.33,9.0,90.0,14,4,Spring
2022-04-14 15:53:00,76.0,56.0,38.0,25.0,0.0,29.96,29.3,9.0,110.0,15,4,Spring
2022-04-14 16:53:00,76.0,56.0,38.0,25.0,0.0,29.92,29.26,16.0,100.0,16,4,Spring
2022-04-14 17:53:00,74.0,56.0,39.0,28.0,0.0,29.93,29.27,14.0,100.0,17,4,Spring
2022-04-14 18:53:00,71.0,55.0,40.0,32.0,0.0,29.93,29.27,9.0,110.0,18,4,Spring
2022-04-14 19:53:00,65.0,54.0,43.0,45.0,0.0,29.94,29.28,5.0,120.0,19,4,Spring
2022-04-14 20:53:00,65.0,55.0,46.0,51.0,0.0,29.98,29.32,5.0,90.0,20,4,Spring
2022-04-14 21:53:00,62.0,54.0,46.0,56.0,0.0,29.98,29.32,6.0,110.0,21,4,Spring
2022-04-14 22:53:00,65.0,54.0,44.0,47.0,0.0,29.95,29.29,11.0,110.0,22,4,Spring
2022-04-14 23:53:00,66.0,54.0,43.0,43.0,0.0,29.93,29.27,13.0,130.0,23,4,Spring
2022-04-14 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-15 00:53:00,65.0,53.0,42.0,43.0,0.0,29.92,29.27,9.0,130.0,0,4,Spring
2022-04-15 01:53:00,65.0,53.0,42.0,43.0,0.0,29.91,29.26,11.0,130.0,1,4,Spring
2022-04-15 02:53:00,62.0,52.0,43.0,50.0,0.0,29.9,29.24,8.0,130.0,2,4,Spring
2022-04-15 03:53:00,61.0,52.0,44.0,54.0,0.0,29.9,29.24,10.0,150.0,3,4,Spring
2022-04-15 04:53:00,57.0,51.0,45.0,64.0,0.0,29.89,29.23,9.0,140.0,4,4,Spring
2022-04-15 05:53:00,58.0,52.0,46.0,65.0,0.0,29.89,29.23,9.0,150.0,5,4,Spring
2022-04-15 06:16:00,60.0,54.0,48.0,65.0,0.0,29.824,29.24,10.0,140.0,6,4,Spring
2022-04-15 06:53:00,62.0,56.0,52.0,70.0,0.0,29.91,29.26,11.0,150.0,6,4,Spring
2022-04-15 07:53:00,64.0,58.0,54.0,70.0,0.0,29.92,29.26,9.0,160.0,7,4,Spring
2022-04-15 08:53:00,66.0,61.0,57.0,73.0,0.0,29.92,29.26,13.0,150.0,8,4,Spring
2022-04-15 09:13:00,67.0,62.0,58.0,73.0,0.0,29.903999999999996,29.26,9.0,160.0,9,4,Spring
2022-04-15 09:53:00,67.0,62.0,59.0,76.0,0.0,29.91,29.26,14.0,160.0,9,4,Spring
2022-04-15 10:30:00,71.0,64.0,60.0,68.0,0.0,29.828000000000003,29.24,17.0,170.0,10,4,Spring
2022-04-15 10:53:00,73.0,66.0,61.0,66.0,0.0,29.89,29.23,15.0,150.0,10,4,Spring
2022-04-15 11:53:00,75.0,67.0,62.0,64.0,0.0,29.85,29.2,20.0,140.0,11,4,Spring
2022-04-15 12:53:00,76.0,68.0,64.0,67.0,0.0,29.83,29.18,16.0,160.0,12,4,Spring
2022-04-15 13:31:00,77.0,69.0,64.0,64.0,0.0,29.907999999999998,29.15,16.0,150.0,13,4,Spring
2022-04-15 13:53:00,78.0,70.0,65.0,64.0,0.0,29.8,29.15,16.0,140.0,13,4,Spring
2022-04-15 14:53:00,80.0,70.0,65.0,60.0,0.0,29.76,29.11,17.0,150.0,14,4,Spring
2022-04-15 15:53:00,83.0,72.0,66.0,57.0,0.0,29.73,29.09,18.0,150.0,15,4,Spring
2022-04-15 16:53:00,82.0,72.0,67.0,60.0,0.0,29.73,29.09,15.0,160.0,16,4,Spring
2022-04-15 17:53:00,80.0,71.0,67.0,64.0,0.0,29.73,29.08,17.0,170.0,17,4,Spring
2022-04-15 18:53:00,78.0,70.0,66.0,67.0,0.0,29.74,29.09,11.0,160.0,18,4,Spring
2022-04-15 19:53:00,77.0,70.0,67.0,71.0,0.0,29.75,29.1,13.0,150.0,19,4,Spring
2022-04-15 20:53:00,76.0,71.0,68.0,77.0,0.0,29.76,29.11,16.0,160.0,20,4,Spring
2022-04-15 21:53:00,76.0,71.0,69.0,79.0,0.0,29.78,29.13,13.0,160.0,21,4,Spring
2022-04-15 22:53:00,74.0,71.0,69.0,85.0,0.0,29.78,29.13,13.0,160.0,22,4,Spring
2022-04-15 23:35:00,73.0,71.0,70.0,90.0,0.0,29.806,29.13,10.0,170.0,23,4,Spring
2022-04-15 23:53:00,74.0,71.0,70.0,88.0,0.0,29.77,29.13,13.0,160.0,23,4,Spring
2022-04-15 23:59:00,66.80465558194774,58.051400519780536,51.19745585722423,62.21944971537002,0.010914426575889188,30.007869645324735,29.337796789387674,9.062942414386837,161.5907741041378,23,4,Spring
2022-04-16 00:53:00,75.0,72.0,70.0,84.0,0.0,29.77,29.12,13.0,170.0,0,4,Spring
2022-04-16 01:53:00,75.0,72.0,70.0,84.0,0.0,29.77,29.13,9.0,180.0,1,4,Spring
2022-04-16 02:27:00,75.0,72.0,70.0,84.0,0.0,29.812,29.13,9.0,170.0,2,4,Spring
2022-04-16 02:48:00,75.0,72.0,70.0,83.0,0.0,29.812,29.14,10.0,170.0,2,4,Spring
2022-04-16 02:53:00,75.0,72.0,70.0,84.0,0.0,29.78,29.14,9.0,170.0,2,4,Spring
2022-04-16 03:03:00,75.0,72.0,70.0,84.0,0.0,29.886000000000003,29.14,7.0,170.0,3,4,Spring
2022-04-16 03:53:00,75.0,71.0,69.0,82.0,0.0,29.79,29.15,9.0,180.0,3,4,Spring
2022-04-16 04:53:00,74.0,71.0,69.0,85.0,0.0,29.79,29.15,10.0,160.0,4,4,Spring
2022-04-16 05:14:00,73.0,70.0,69.0,87.0,0.0,29.753999999999998,29.15,9.0,160.0,5,4,Spring
2022-04-16 05:51:00,73.0,71.0,70.0,89.0,0.0,29.836000000000002,29.15,8.0,150.0,5,4,Spring
2022-04-16 05:53:00,73.0,70.0,69.0,87.0,0.0,29.8,29.15,9.0,150.0,5,4,Spring
2022-04-16 06:11:00,72.0,70.0,69.0,91.0,0.01,29.906,29.17,9.0,150.0,6,4,Spring
2022-04-16 06:51:00,73.0,71.0,70.0,89.0,0.0,29.778000000000002,29.18,10.0,160.0,6,4,Spring
2022-04-16 06:53:00,73.0,70.0,69.0,87.0,0.0,29.84,29.18,9.0,170.0,6,4,Spring
2022-04-16 07:53:00,74.0,71.0,69.0,85.0,0.0,29.85,29.2,9.0,170.0,7,4,Spring
2022-04-16 08:13:00,74.0,71.0,69.0,85.0,0.0,29.862000000000002,29.2,8.0,170.0,8,4,Spring
2022-04-16 08:38:00,74.0,71.0,69.0,85.0,0.0,29.784000000000002,29.21,9.0,170.0,8,4,Spring
2022-04-16 08:53:00,75.0,71.0,69.0,82.0,0.0,29.86,29.21,8.0,170.0,8,4,Spring
2022-04-16 09:53:00,75.0,71.0,69.0,82.0,0.0,29.89,29.23,9.0,180.0,9,4,Spring
2022-04-16 10:53:00,76.0,71.0,69.0,79.0,0.0,29.9,29.26,6.0,180.0,10,4,Spring
2022-04-16 11:16:00,76.0,72.0,70.0,82.0,0.0,29.862000000000002,29.26,5.0,150.0,11,4,Spring
2022-04-16 11:53:00,80.0,73.0,70.0,71.0,0.0,29.89,29.23,6.0,170.0,11,4,Spring
2022-04-16 12:29:00,79.0,72.0,69.0,72.0,0.0,30.004,29.23,7.0,106.0,12,4,Spring
2022-04-16 12:49:00,82.0,71.0,66.0,58.0,0.0,29.883999999999997,29.23,11.0,280.0,12,4,Spring
2022-04-16 12:53:00,82.0,71.0,65.0,56.0,0.0,29.88,29.23,10.0,290.0,12,4,Spring
2022-04-16 13:53:00,83.0,70.0,63.0,51.0,0.0,29.88,29.23,17.0,330.0,13,4,Spring
2022-04-16 14:53:00,78.0,66.0,59.0,52.0,0.0,29.87,29.23,17.0,320.0,14,4,Spring
2022-04-16 15:53:00,75.0,64.0,57.0,54.0,0.0,29.88,29.23,15.0,330.0,15,4,Spring
2022-04-16 16:53:00,72.0,62.0,56.0,57.0,0.0,29.88,29.23,16.0,340.0,16,4,Spring
2022-04-16 17:53:00,68.0,60.0,55.0,63.0,0.0,29.9,29.24,15.0,340.0,17,4,Spring
2022-04-16 18:53:00,66.0,59.0,54.0,65.0,0.0,29.9,29.24,13.0,360.0,18,4,Spring
2022-04-16 19:53:00,63.0,57.0,53.0,70.0,0.0,29.92,29.27,15.0,340.0,19,4,Spring
2022-04-16 20:53:00,62.0,56.0,52.0,70.0,0.0,29.95,29.29,11.0,340.0,20,4,Spring
2022-04-16 21:53:00,61.0,56.0,51.0,70.0,0.0,29.94,29.28,10.0,360.0,21,4,Spring
2022-04-16 22:53:00,60.0,55.0,51.0,72.0,0.0,29.93,29.28,8.0,360.0,22,4,Spring
2022-04-16 23:53:00,59.0,54.0,50.0,72.0,0.0,29.93,29.28,8.0,320.0,23,4,Spring
